item_id,prod_info,category,itemID_new,category_num
1199286,DIY   手工饰品 配件   圆珠   散珠   水晶半成品 批发   苹果石 紫 绿玉髓 ,4-5532,1219,139
1199695,保圣 女士 新款 偏光太阳镜   大框墨镜 司机 驾驶镜   防晒 遮阳镜 61325 ,25-6840,1220,55
1201875,风 拂 夏季新款 时尚 改良 短袖 高开 衩 短 白色款 牡丹 旗袍裙   8 - 223031 ,10-3448,1221,0
1203223,知乐 轩   天然 鸡翅木 佛珠 8 mm 108 颗   男女 同款 手链   吉祥 开光 辟邪 ,4-1760,1222,137
1204513,孕妇装 秋装 时尚 2013 背心裙   新款 百搭 方领 无袖连衣裙 / 气质 孕妇裙子 ,16-2787,1223,16
1204841,龙瑞 诗 家纺   单 双人被子   加厚 冬被   学生 棉被   春秋被芯   特价   包邮 ,78-141,1224,268
1204972,LILY 丽丽 女装   复古 田园 亮色 系 百搭针织衫 ,10-5795,1225,2
1205503,花儿开了 女装 2012年 春 款 新款 纯棉 玫瑰 短袖小披肩 ,10-4371,1226,1
1206878,顶固   正品   厨卫 门锁   浴室   厨房   室内门锁   E 5601   执手锁 锁具 ,21-1233,1227,28
1207468,夏   2013 新款   气质 棉麻 双排 扣 毛织 小 外 搭 开衫 女 - 1 L 290321 A6 犁人坊 ,10-4371,1228,1
1210245,新娘 结婚旗袍 礼服 红色 短款旗袍   中式 复古 改良旗袍 敬酒服 演出服 889 ,10-3448,1229,0
1210381,包邮 宾果   B - 950 - W 头戴式 无线耳麦   宾果 950 耳机   超 舒   无线 音乐耳机 ,85-2187,1230,304
1210545,EP 雅莹 女装   专柜正品 2013 夏款   黑色 薄款 简约 高腰 通勤 上衣 ,10-4371,1231,1
1211011,美澳健 天然 & beta ; 胡萝卜素   0.5 g * 60 粒 皮肤 黏膜   眼睛 保健   补 维生素A ,24-1391,1232,48
1211449,【 思明区 】 蒙娜丽莎 梦幻 燃 情 三岛 婚纱摄影 ,20-6179,1233,27
1211923,Theme 掂 牌   2013 新款   春秋女装   OL 通勤 韩版 修身 时尚 百搭西装外套 1 ,10-4371,1234,1
1213194,M & amp ; S / 马莎   Collection 仿羊绒 V领 条纹 套头针织衫   T 381050 A ,10-5795,1235,2
1216231,2013 新款 秋装 孕妇装 孕妇针织衫   时尚 条纹 单衣 春秋 孕妇上衣   Y 11372 ,16-2787,1236,16
1217461,3 Sunny   song   smile . . . 三思 3S 淑女 气质 通勤 OL 棉质 短外套 A 21042 ,10-4371,1237,1
1218790,缨 锦 荟 美 儿童旗袍 夏装 女童 宝宝旗袍 裙子 纯棉 中式 民族风 唐装 演出服 ,33-3448,1238,85
1221713,2013 秋 新款 韩版 小 香 风 修身 黑白 撞色 圆领小外套 女 秋 短款开衫 小西装 ,10-4371,1239,1
1222360,ZOLLE 因为   亚麻 长袖 立领 例外 无用 风格 休闲 女西装 短小外套 13 SA 0304 ,10-4371,1240,1
1223524,LUVIZ   2013 秋冬新品   通勤 淑女 波浪 V领 一 粒 扣 修身小西装 外套   9336 ,10-4371,1241,1
1225520,【 逸 红颜 】 玉兰   2013 夏装 新款 改良 复古 真丝旗袍   时尚 短款 旗袍裙 ,10-3448,1242,0
1225773,ORIGIN 安瑞井   专柜正品   简洁 桑蚕丝 拼接 立领 修身 长袖衬衫 针织衫 ,10-5795,1243,2
1226499,孕妇装 秋装 时尚   2013 新款 孕妇 娃娃领 牛仔上衣 长袖   韩版牛仔裙 秋 女 ,16-2787,1244,16
1226968,雅 西亚   95 白 鸭绒 夏被 / 羽绒被 / 夏凉被   全棉 无声 响   被子 被芯 薄款 ,78-141,1245,268
1227429,【 季末 清仓 】 惠葆 夏季孕妇裙   提花 蕾丝 镂空 双层连衣裙   轻盈 透气 ,16-2787,1246,16
1228201,缘 于 真情     中式   改良旗袍 套装   鱼尾 修身   玫瑰红   两件套   6513 ,10-3448,1247,0
1229525,lovo   罗莱家纺 出品   床上用品   鸭绒 被芯 被子   竹纤维 提花 羽绒 春夏 被 ,78-141,1248,268
1234133,风雅 荷 塘   金运 上升 85 * 150 CM   金丝 银丝 布艺 印花 风水 门帘   隔断 ,78-3041,1249,270
1234939,美洋   DIY饰品配件 6 * 9 MM 光面 小 水滴 珠   带 孔 玻璃 小 水滴   10 个 一 包 ,4-5532,1250,139
1236613,MISSILE | 米 赛尔 | 导弹   A - SEVEN | A7 山地 钪 合金自行车 车架   26 & quot ; * 17 & quot ; ,74-93,1251,255
1238406,桔色 独家   笛莎 2013 春秋款 女儿 童装 韩版 中大 童 长袖外套 1217303 ,33-1347,1252,84
1239719,德国 海福乐 HAFELE 不锈钢执手锁 / 分体锁 / 把手 + 锁体 + 锁芯 902.92 . 912 ,21-1233,1253,28
1240310,Shirley 正品   欧美 女士内衣   性感 透明 蕾丝   可 调节 防滑 扣 吊袜带   女 ,5-270,1254,159
1241190,新款 秋装   梦至超 正品   外套   长袖 秋季 单排扣 短外套   m10 s210 ,10-4371,1255,1
1241319,歌莉娅 正品   2013 春季 新款 女装 薄款 防晒 针织 无领短外套   33 E6E 290 ,10-4371,1256,1
1241609,2012 新款 惊艳 新娘 结婚旗袍 改良 时尚 红色礼服 唐装 敬酒服 长 大码 胖 mm ,10-3448,1257,0
1242899,Nemow 南梦 2012 秋冬新款 淑女装 韩版 修身 蕾丝 长袖 V领 薄 针织衫 A1C 292 ,10-5795,1258,2
1244572,博洋家纺   床上用品   博洋 宝贝   保暖 被芯   睡美人 精品 羽绒被   新品 ,78-141,1259,268
1244966,播 正品 五彩 的 梦   2013 专柜正品 韩版修身针织衫 防晒 衫 空调 衫 BDF 2 S ,10-5795,1260,2
1247803,韩束 红石榴 鲜活 水盈 乳液 100 ml   美白 补水 保湿 淡斑 去黄 提亮 肤色 包邮 ,50-4655,1261,163
1249560,巴布 艾 丫 秋装 新款 女装   大码 针织开衫 带 帽子   韩版 中长款 披肩 外套 ,10-5795,1262,2
1249738,Fotile / 方太   JX 09E + HA 21 GE   侧 吸烟 灶 套餐   新品上市   高效 直 喷   包邮 ,23-6058,1263,46
1251253,九阳 豆浆机   Joyoung / 九阳   DJ 12B - A17 D   全钢   正品   12 年 最新版   特价 ,61-2978,1264,200
1251766,现货 ！ Monster   魔声   面条   beats   tour   麦克风   大昌 行货   买 1 送 5 ,85-2187,1265,304
1252521,玺 玥   2013 夏季新款   真丝旗袍 改良 修身 日常 旗袍 重 磅 真丝旗袍 ,10-3448,1266,0
1253450,假发 直 马尾   女士 长直发   接发片   绑 式 马尾辫   气质 女   假 马尾 ,56-7715,1267,193
1256021,韩 都 衣 舍 韩国 2013 春装 新款 女装 宽松 条纹 蝴蝶结针织衫 HE 2271 筱 0128 ,10-5795,1268,2
1258625,新疆棉花 定做 棉絮 棉花 褥子 垫被 婴儿童床 被褥 加厚 学生床垫 床褥 特价 ,78-5065,1269,273
1258659,DorDor Horse 多多马 健康 童鞋   真皮男童鞋   春秋 休闲童鞋   CI 1098 ,33-3525,1270,86
1258704,亲 宝 水晶   极品 玻璃 种   蓝月光 手链   细致 女人 必备   爱情 女人 石 ,4-1760,1271,137
1258892,米梭 2013 秋冬新款 正品包邮 女士 时尚 全身 绞 花 女 纯羊绒开衫 21631 ,10-5795,1272,2
1259984,仅 2199 元 ！ 尊 享 原价 13999 元 的 【 V8 婚纱摄影 】 套 系 ,20-6179,1273,27
1263246,PLAYBOY 花花公子 春夏 女式休闲长裤   亮色 纯棉女裤   舒适 显 瘦 休闲裤 ,30-5548,1274,74
1264444,『 后背 蕾丝 拼接 短 开衫 』 卡利亚里   夏款   清爽 舒适 款 针织开衫 ,10-5795,1275,2
1265158,威 洛克   丹尼 304 不锈钢 分体锁 卧室 门锁 室内 房门锁 把 执手 机械 门 锁具 ,21-1233,1276,28
1265451,绮 美思   925 银扣 吊坠扣   翡翠玉 扣   超大 超闪   大 梅花 水钻 平安扣   包邮 ,4-5532,1277,139
1265939,永 宜   树脂 仿古砖   010   简约 拼图   文化石 瓷砖   卫生间 客厅 电视背景墙 ,53-859,1278,181
1266092,永恒 颜色 专柜正品   品牌 女装 秋装 新款   修身 短款 蕾丝 西装外套 E 32155 ,10-4371,1279,1
1266261,四 叶 恋 日常 棉麻旗袍 / 改良 时尚 短款 亚麻 旗袍裙   夏装 2013 新款 G 13304 ,10-3448,1280,0
1267032,Galanz / 格兰仕 C 0295 + G 0234 烟灶 组合   抽 吸油烟机 燃气灶 套餐   正品 ,23-6058,1281,46
1267271,创维   老人 小孩 个人GPS 定位器   便携式   汽车 卫星 跟踪器   一 键 监听 ,84-7045,1282,300
1268199,【 新品 】 sdeer 圣迪奥 专柜正品 女装 秋 纯色 立领 搭 袢 女士外套 3382291 ,10-4371,1283,1
1268257,彪马 / PUMA   Fundamentals   针织裤   819021   男 ,36-1047,1284,121
1269561,永恒 颜色 品牌 女装   2012 春装 新款 修身 七分袖短外套 D 12712 ,10-4371,1285,1
1269940,永恒 颜色 专柜正品 女装   碎花 修身 小衫   镂空 长袖蕾丝衫   D 38813 ,10-5795,1286,2
1271730,富罗迷 童鞋   春 款 2C 1111 / 2C 1501 女童 蝴蝶结 真皮鞋   儿童 公主单鞋 ,33-3525,1287,86
1272155,买 2 送 1 折扣     御宝 羊奶粉   金装 盒装 优 儿 优 4 段   400 克   儿童 3 - 7 岁 ,38-4226,1288,126
1272376,厦门 现代 经典婚纱 摄影 套 系 ,20-6179,1289,27
1273485,599 专区   adidas   阿迪达斯   训练   男   羽绒背心   黑   Z 00391 ,36-4913,1290,123
1273965,芬 皙 乐园   草本 萃 白 晚霜 15 g   （ 美白 淡斑 预防 老 化 ） ,50-4655,1291,163
1274291,善 礼   沉 水 级 老山檀香 佛珠手链   男款 15 mm 老 料 檀香木 手串   颗 颗 保真 ,4-1760,1292,137
1276107,百 松 居 欧式 简易 防尘 小 鞋柜   白色 百叶 玄关 隔断 门厅柜   宜家 特价包邮 ,54-7309,1293,188
1276789,云 银   勺   手工 雕刻 福 勺   990 银 餐具 纯银 福 勺子   创意 勺   汤勺 咖啡勺 ,67-5267,1294,229
1277145,华业高宝 G 517   游戏耳机   耳麦 头戴式   电脑耳机   带 麦克风   Dota 包邮 ,85-2187,1295,304
1277912,蔓 楼兰 条纹 压花 复古旗袍   真丝   日常 ,10-3448,1296,0
1281382,Weking / 威王   S75 + L - A 951   侧吸式抽油烟机 燃气灶 套餐   正品包邮 ,23-6058,1297,46
1281902,SBO 施 帛 专柜正品 2013 夏季新款 修身 百搭 短袖 S15 B5 Y 188 ,10-5795,1298,2
1282425,包邮 送礼   森海塞尔   CX300   II   入耳式耳机   降噪 低 音乐 erji 手机 MP3 ,85-2187,1299,304
1282552,亚银 标签   哑银 不干胶标签   哑银 PET标签纸   哑银纸 40 * 30 * 1500 张 ,27-3028,1300,62
1283244,永恒 颜色 女装 专柜正品   新款 秋装新品 针织毛衫   外套     D 38316 ,10-5795,1301,2
1286854,adidas   阿迪达斯   四 折   训练   男子   长裤   都市 蓝   X 74249 ,36-1047,1302,121
1287301,奥力 福 90% 白 鸭绒被   空调被 / 夏凉被   水洗 羽绒被   环保 印花被子   特价 ,78-141,1303,268
1288306,阿迪达斯   六 折   足球   男   AC米兰 棉 针织长裤   基础 麻灰   Z 23953 ,36-1047,1304,121
1292550,恒源祥 艾西 奴 品牌 女装 2013 夏 修身 短袖 白色薄外套 职业 大码 W220 正品 ,10-4371,1305,1
1292574,专柜正品   Barbie 芭比 娃娃 - 芭比 粉红 游船   V 3092 ,65-2860,1306,212
1293541,kohler 科勒 卫浴 K - 2241T - 1 / - 4 / - 8 梅玛 修 边 式 台 上 洗脸 面盆   洗手盆 池 ,53-6864,1307,178
1294315,满 200 减 40   RTW 2013 秋装 新款 女装 全棉 纯色 单排扣 复古 外套 RTWW 11567 ,10-4371,1308,1
1295712,MONDIAL ATELIER 蒙迪爱尔 经典 帅气 商务 小西装 女 上衣 M11 BS 8229 ,10-4371,1309,1
1296473,商城 正品   乔妮雅 印花 孕妇哺乳文胸 01067 + 高腰内裤 02068 ,16-2399,1310,15
1297641,艾 吾 衣 新品 韩版 修身 毛绒 绒 加厚 蕾丝 短外套   时尚 女装 毛毛 小外套 ,10-4371,1311,1
1298797,美丽 孕 季 孕妇装 秋装   孕妇 时尚 长袖连衣裙 镂空 娃娃领 23 Q 608 ,16-2787,1312,16
1298863,IVYKKI 艾维 女装 正品特价   设计师 款 波点 面包 领 宽松 斜拉链 短 风衣 ,10-5795,1313,2
1300338,2013 短款旗袍 改良 时尚   新娘 嫁 到 中式 结婚 敬酒服   高腰 短袖 孕妇 礼服 ,10-3448,1314,0
1300979,短袖 改良 新款 修身连衣裙 旗袍裙 夏装 时尚 民族风刺绣 日常 旗袍 少女 ,10-3448,1315,0
1301126,美孚 ATF 71141   全合成 自动变速箱油   排挡液   波箱油   ZF 自动变速箱油 ,84-1370,1316,283
1301771,专柜 伊莎美尔 正品 双效 1+1 生物 抗皱精华素 30 ml   保湿 美白护肤品 补水 ,50-4655,1317,163
1302689,德国 赫姆勒 十二 音 簧 / 机械落地钟 / 实 手工 雕刻 / 欧式 / 高 2100 mm ,75-7417,1318,259
1303094,超 防 晕 眼线膏 笔 自身 带 刷子 MieMieShop ,47-813,1319,158
1304789,诚 购 眼镜   宝丽来   女款   欧美 时尚   偏光   韩版 大 框   太阳镜   7909 ,25-6840,1320,55
1305603,CADIDL 卡迪黛尔 2012 冬装 专柜正品 清仓 深咖色 五分裤 靴 裤子 C 084 B 022 ,10-6129,1321,3
1305626,尚 工 纺 欧 韩 家纺 全棉 绗缝床盖 床上用品 夏凉空调被 多功能 床罩 笠 特价 ,78-7687,1322,275
1305740,E . artor / 咿 尔 特   大框太阳镜 女   潮流 男女 豹纹 箭头 复古 大 框 太阳眼镜 ,25-6840,1323,55
1306284,亿 贵 名品   倩碧   水嫩 保湿精华霜 50 ml   保湿 补水   专柜正品 ,50-3326,1324,162
1306322,木易 太 2013 秋装 新款 女装   短外套   韩版 修身 蕾丝 小西装   小外套   女 潮 ,10-4371,1325,1
1306465,poshlam 宝琪兰 杏仁 抗氧 新生 精华原液   正品 亮白 紧致 胶原蛋白 精华 ,50-3326,1326,162
1308055,巧帛 chaber 2013 春夏 新款 蕾丝 拼接 淑女 百搭 小 开衫 专柜正品 131345 ,10-5795,1327,2
1308270,2013   夏季新款   传统 改良旗袍   优雅 气质 旗袍 休闲旗袍 5127 ,10-3448,1328,0
1310202,满 158 包邮   韩国 瑾泉 真珠草 莹润 保湿 水嫩 霜 100 g （ 院装 ） 专柜正品 ,50-4655,1329,163
1310745,锦 年 。 少女 旗袍 裙子   2013 新款 夏装 修身 短款连衣裙   复古 青花瓷 旗袍 ,10-3448,1330,0
1310889,暴龙 太阳镜   男 2013 新款   智 炫 铝 镁 系列   型号 BL 2268 ,25-6840,1331,55
1311617,柏 派   SL-101   CREE   T6   LED   无极 变焦   强光手电筒   户外 照明   骑行 ,30-3553,1332,73
1312520,无 库存 Cerel 卡雷尔   特惠   春季 新款 女装   休闲 翻领 印花 短袖针织衫 ,10-5795,1333,2
1313003,Canbo / 康宝   108E - 11A ( 1 )   消毒柜 家用   嵌入式   消毒碗柜   正品   特价 ,23-6058,1334,46
1314379,巧帛 chaber 2013 秋装 新款 撞色 钩花 拼接 百搭长袖针织衫   开衫 122397 ,10-5795,1335,2
1315140,蔓 楼兰   牡丹 水墨 旗袍   真丝   舒适   日常 旗袍 ,10-3448,1336,0
1315175,樱 丽 菲 拔毒 痘痘 王 精华 凝霜   祛痘   去 痘印   除痘   祛 印 ,50-3326,1337,162
1317499,卡诺辛蒂   2013 春 款 夏装 女装   长袖 花朵 小 开衫   针织衫   外套   空调 衫 ,10-5795,1338,2
1318037,场 8 折   台湾 76 飘逸杯   正品 茶具 茶道杯   内胆 可 拆洗   玻璃 泡茶壶 750 ml ,67-5923,1339,230
1318673,乐 歌 42 寸 - 65 寸 60 寸 液晶电视挂架 伸缩 电视机挂架 电视支架 三星 通用 ,23-2855,1340,45
1318863,新款 2013 结婚 鱼尾旗袍   新娘 长款 旗袍   夏季 改良 时尚 红色旗袍 礼服裙 ,10-3448,1341,0
1319080,包邮   蒙古 王府 本 石头记 　 （ 清 ） 曹雪芹   著   人民 文学 出版社 ,35-5231,1342,112
1319680,peoleo 飘蕾 2013 秋 专柜正品 纯色 蕾丝 印花 毛呢短外套 夹克 2120202157 ,10-4371,1343,1
1320195,2013 旗袍 时尚 改良   复古 红色 新娘 结婚旗袍 短袖 中式礼服 长款 敬酒服 ,10-3448,1344,0
1320877,【 林盛 电声 】 爱科技 / AKG   K309   入门 流行 耳塞   音色 中正   两 年 保修 ,85-2187,1345,304
1320943,东海 世家   天然 巴西 紫水晶手链 正品   7 mm 天然紫晶 手链   转运 饰品 女 ,4-1760,1346,137
1321755,乐都 特   2013 新款   女式 大V领 宽 身 针织套衫 VX 431 ,10-5795,1347,2
1321808,正品 舒友阁 冬季 版 玻尿酸原液 30 ml   滋润 美白   深层 补水 保湿 锁水 精华 ,50-3326,1348,162
1323616,飘蕾 羊 马海毛   外套   开衫 大码女装 外套   胖 mm 春秋装 20131320202125 ,10-4371,1349,1
1323756,爱丽思 IRIS 直销   环保 实木 浴室架 多层置物架 木制 整理 WOR - 80S   包邮 ,6-7309,1350,198
1325863,纯品 本部   7 寸 立式 车载显示屏   高清数字屏   汽车显示器   可 接 DVD 包 邮 ,84-5910,1351,295
1330331,hapmall 秋冬新款 外套   薄款 针织开衫 女装 修身 圆领 香奈儿 风 长袖外套 ,10-5795,1352,2
1330717,幸福 一 站   蕾丝旗袍 新款   新娘 结婚 敬酒 中式礼服   复古 改良旗袍 长款 ,10-3448,1353,0
1331919,娘子 写 白领公寓 * 梦里花 落 . 中式 新古典 绣花 真丝 大摆 旗袍长裙 * 2 件套 ,10-3448,1354,0
1340391,百岁 流芳   云南 丽江 纯银饰品   S925 纯银耳钉   耳 堵   230 ,4-5532,1355,139
1343670,蔓 楼兰   青花 时尚 旗袍   绣花   镶钻 ,10-3448,1356,0
1344862,2013 奇 慧 秋季 新款 女装 欧洲站 薄 简约 圆领 欧美风 弹性 套头 羊毛针织衫 ,10-5795,1357,2
1346625,学徒 面包师   书籍   美食 小吃   商城   正版   文轩 网 ,35-5917,1358,115
1350188,SIEMENS / 西门子   LC32955TI + ER 32955 MP 油烟机燃气灶 套餐 国美 包邮 ,23-6058,1359,46
1352359,2014 最新版   国家 公务员 5 本 套装 ,35-7506,1360,119
1352528,国庆 最 便宜 礼品 最 多 羊羊100 御 盾   婴儿奶粉 3 段 800 g 进口 羊奶 包邮 ,38-4226,1361,126
1353307,特价   ZADA . NINE 札达 奈 品牌 女装 专柜正品   针织开衫   毛衣 清仓 ,10-5795,1362,2
1354903,雀 之 恋   别 城 之 恋   2013 秋装 新款   七分袖 传统 真丝旗袍   QC 372 ,10-3448,1363,0
1357331,丝 若水   高档 整 幅 全 真丝床单 床笠   100% 桑蚕丝 绸缎 条   豪华 简洁 舒适 ,78-7687,1364,275
1359920,HAILANSI 海兰丝 品质 女装 秋装 修身 OL 通勤 剪裁 小 外 搭 上衣 女 11 BS 0105 ,10-4371,1365,1
1360348,胖 mm 孕妇 敬酒服   新娘旗袍 结婚礼服   2013 新款 中式改良旗袍 复古 时尚 ,10-3448,1366,0
1360916,嘉 仕 利 油烟机燃气灶 套餐   烟机灶具 组合 侧 吸 厨房电器 包邮 全国 联保 ,23-6058,1367,46
1360965,暧 逸 家具 & mdash ; 可 定制鞋柜 整体橱柜   镜面式 单体 移门 鞋柜 ,54-7309,1368,188
1361240,经典故事 女装 正品   时尚 精致 透视 钉珠 无袖 针织 打底背心 女 JYQK 575 ,10-5795,1369,2
1361638,4 - 12 MM 天然 天河石 散 珠子 串珠 批发   DIY 手工水晶手链 饰品配件 材料 ,4-5532,1370,139
1362163,高清HDMI线 dir _ 53   连 机顶盒   电视 与 电脑 的 连接线   hdmi数据线 ,23-2061,1371,44
1362214,一生一石   事业 之 石 天然 黄虎眼 木变石 佛珠 108 颗 手链 手串   男女饰品 ,4-1760,1372,137
1362501,郁香菲 专柜正品 春季 新款 宽松 两件套 蝙蝠 针织衫 女 1323 DY - 001 ,10-5795,1373,2
1363337,天然粉晶手链 糖果色   天然 马达加斯加 粉水晶 男 女款 18 mm   一 图 一 物 ,4-1760,1374,137
1363824,摄影器材   BOLING 柏灵 数码 领航 BL - 300 W 两 灯 闪光灯 套装 人像 写真 服装 ,39-3076,1375,130
1364427,包邮 瑞得 爱 睡 系列 蚕丝被子 正品   100% 桑蚕丝   被   夏凉被 空调被 芯 1 斤 ,78-141,1376,268
1364547,【 荣萍 】 2013 夏季 短袖旗袍   日常 改良 连衣裙   复古 青花瓷 短 旗袍裙 ,10-3448,1377,0
1367584,FUFEN 福芬 女装   官网 正品   2012 秋   时尚 百搭 修身九分裤   K - 1848 - 5   白 ,10-6129,1378,3
1367626,幸 服 良 呈   2013 新款 红色 新娘 结婚 婚礼 中式 长款 大码 旗袍 礼服 敬酒服 ,10-3448,1379,0
1369547,【 七夕 微 信 秒杀 专场 NO.1 】 YangSang / 杨桑   控油粉底液 柔白   包邮 ,47-1259,1380,155
1371392,DIY 手工 天然水晶 6A 高品质 极品 马达加斯加 粉晶 半成品 招桃花 果冻 ,4-5532,1381,139
1372879,于 婆婆   纯棉斜纹 印花床单 床笠   席梦思床垫 保护套   床罩 床裙   特价 ,78-7687,1382,275
1373316,云 盖 石   天然 阿富汗 青金石   纯天然 无 染色   4 * 8 mm 切 面 算珠 隔珠 散 配 珠 ,4-5532,1383,139
1374732,梵洁诗 专柜正品 长效 保湿 精华 30 ml 补水 美白 玫瑰原液 面部 精华 ,50-3326,1384,162
1375600,ELAND 衣恋 秋季女装 英伦风 条纹长袖针织衫 EEKW 24953 O _ 1 专柜正品 ,10-5795,1385,2
1376787,暖 尚 正品   蚕丝被   100   桑蚕   丝   长 丝   子母被   冬被 加厚   被子   被芯 ,78-141,1386,268
1378355,希 芸 乳液 正品   清透 肌 爽肤乳 100 ml   补水 保湿   收缩 毛孔   清爽 控油 ,50-4655,1387,163
